id,name,content
nippon-sangoku,Nippon Sangoku,"Một cuộc cách mạng bùng nổ do chiến tranh hạt nhân, thiên tai và sự cai trị tồi tệ đã dẫn đến sự sụp đổ của xã hội Nhật Bản. Quốc gia này bị chia cắt thành ba nước nhỏ luôn tranh giành quyền bá chủ, và kỷ nguyên Sangoku (Tam Quốc) bắt đầu. Aoteru Misumi, một cựu quan chức nông nghiệp, đã thề sẽ tái thống nhất Nhật Bản. Chỉ với tri thức và tài hùng biện của mình, anh dần thăng tiến qua các cấp bậc trong quân đội và chính trường. Hãy cùng chứng kiến huyền thoại về người đàn ông mà sau này được ca tụng là một chiến lược gia thiên tài."
co-lop-truong-vung-ve-va-co-gai-mac-vay-ngan,Cô Lớp Trưởng Vụng Về Và Cô Gái Mặc Váy Ngắn,"Mỗi sáng, Sakuradaimon đều nghiêm túc thực hiện nhiệm vụ kiểm tra nội quy tại cổng trường, và mục tiêu quen thuộc của cậu chính là Poem – cô nàng luôn bị tuýt còi vì chiếc váy quá ngắn. Thế nhưng, khi cả hai &quot;bị nhốt&quot; chung trong lớp học phụ đạo, Poem đã tình cờ phát hiện ra bí mật động trời: Chàng thanh niên nghiêm túc, cứng nhắc Sakuradaimon hóa ra lại là một &quot;kẻ mù chữ&quot; chính hiệu trong việc học tập! Giữa những màn đấu khẩu nảy lửa và những tình huống dở khóc dở cười tại trường học, hai thái cực đối lập này dần xích lại gần nhau, tạo nên một tình bạn – và có lẽ là cả tình yêu – đầy bất ngờ."
tan-hien,Tận Hiến,"Trong giai đoạn chính trị phức tạp ở khu vực Đông Dương thập niên 60 thế kỷ trước, người đàn ông mang bí danh P1 được Bộ Công an Việt Nam giao nhiệm vụ thâm nhập vào hàng ngũ đối phương trên đất Lào. Anh đã phải đánh cược sự an toàn không chỉ của bản thân mà cả gia đình để thực thi sứ mệnh thiêng liêng với Tổ quốc. Bộ phim nhằm tôn vinh sự hy sinh thầm lặng của những chiến sĩ tình báo thuộc lực lượng CAND trên đất Lào từ 1957 đến 1977, với lý tưởng và sự tận hiến, kiên trung, tuyệt đối trung thành với đất nước."
tro-choi-doi-tra-2026,Trò Chơi Dối Trá,"Khi Nao Kanzaki nhận được một lá thư kỳ lạ cùng chiếc vali chứa 100 triệu yên, cô bàng hoàng nhận ra mình đã được chọn để tham gia vào LIAR GAME (Trò chơi Dối trá). Trong cuộc chiến tâm lý đầy rủi ro này, sự lừa lọc, dối trá và phản bội luôn ngự trị tối cao. Với bản tính ngây thơ và thật thà, Nao phải tìm đến sự trợ giúp của Shinichi Akiyama — một thiên tài lừa đảo vừa ra tù — để tìm cách sống sót qua trò chơi tàn khốc này. Giữa một cuộc chơi được xây dựng trên những lời dối trá, liệu lòng trung thực có thể giành chiến thắng?"
cuoc-song-nong-dan-o-the-gioi-khac-phan-2,Cuộc Sống Nông Dân Ở Thế Giới Khác (Phần 2),"Qua đời vì bạo bệnh ở tuổi 39, Machio Hiraku được trao cơ hội đến một thế giới khác, khi được hỏi nếu được Chúa ban cho sức mạnh thì điều ước của anh là gì, anh đã ước có một cơ thể khỏe mạnh, điều ước thứ hai, anh chọn cách sống yên bình, điều ước thứ ba là có thể biết tiếng địa phương, và điều ước cuối cùng là được làm nông dân."
tren-van-nguoi,Trên Vạn Người,"Dịch Phong xuyên không đến đại lục Tiên Giang, do bẩm sinh không có linh căn nên anh chỉ có thể dựa vào những &quot;kỹ năng sống cơ bản&quot; mà hệ thống ban tặng để sống qua ngày. Thế nhưng anh đâu biết rằng, trong mắt các tu luyện giả, thực lực của anh đã đạt đến cấp độ Thần cấp, mỗi nhất cử nhất động của anh đều làm thay đổi cả cục diện của đại lục Tiên Giang. Dù hoàn toàn không hay biết gì, Dịch Phong vẫn hóa giải các cuộc khủng hoảng trùng trùng một cách vô cùng nhẹ nhàng, đồng thời tạo nên vô số tình huống vừa nhiệt huyết vừa cười ra nước mắt, mang đến những cơ duyên và lựa chọn mới cho chúng sinh trên mảnh đại lục này."
xuong-phep-thuat,Xưởng Phép Thuật,"Trong một thế giới nơi phép thuật là đặc quyền bẩm sinh, Coco khám phá ra cách khác để trở thành phù thủy – để rồi bị cuốn vào trung tâm của cuộc chiến có thể định hình lại xã hội."
trai-ngoan-len-thien-duong,Trai Ngoan Lên Thiên Đường,"Khi con trai bị sát hại tại Kuala Makar yên bình, người cha không có bằng chứng ngoại phạm thành nghi phạm chính. Ông quyết tự tìm hung thủ thật sự để minh oan."
dieu-mua-lan-su-rong,Điệu Múa Lân Sư Rồng,"Sau tai nạn của cha, một cô gái trẻ vùng Isan tiếp quản đoàn múa lân gia đình và kết hợp với nhạc Mor Lam truyền thống để duy trì hoạt động của đoàn."
nhung-ban-di-chuc-phan-1,Những Bản Di Chúc (Phần 1),"Phần tiếp theo của &quot;The Handmaid&quot;s Tale&quot; kể về Agnes và Daisy, hai thiếu nữ ở Gilead phải thích nghi với cuộc sống tại một trường dự bị ưu tú, nơi sự phục tùng được thực thi một cách tàn bạo. Tình bạn của họ trở thành chất xúc tác làm thay đổi cuộc đời cả hai."
thon-phe-tinh-khong,Thôn Phệ Tinh Không,"Một ngày nọ, một chiếc virus RR ko xác định xuất hiện trên trái đất, và thế giới rơi vào thảm họa. Động vật bị nhiễm bệnh đột biến thành quái vật đáng sợ và tấn công ồ ạt. Khi con người đối mặt sở hữu sự hủy diệt, họ xây tường và xây dựng các tỉnh thành căn cứ như pháo đài cuối cùng của con người. Những thử thách mà nhân loại trải qua trong khoảng thời gian này được gọi là “Thời kỳ Niết bàn.” Trong môi trường sống khắc nghiệt, sức mạnh của con người cũng dần thăng tiến và phát triển, võ công xuất hiện, sức mạnh của con người cũng tăng lên về chất so mang trước đây. Và thấp nhất trong số họ được gọi là Chiến binh. Luo Feng, 18 tuổi, cũng thèm khát trở nên một trong số họ."
khu-biet-giam-xac-song,Khu Biệt Giam Xác Sống,"Khi một loại virus bí ẩn bất ngờ bùng phát tại một trại lính biệt lập, một anh lính dự bị lười biếng và viên chỉ huy nghiêm khắc, cứng rắn của mình buộc phải gạt bỏ mọi hiềm khích để hợp tác sinh tồn, đồng thời học lại bài học về ý nghĩa thực sự của một người lính chân chính."
wistoria-truong-va-kiem-phan-2,Wistoria: Trượng Và Kiếm (Phần 2),"Will là một cậu bé bước vào học viện ma pháp với mục tiêu trở thành một ma pháp sư. Tuy là một người chăm chỉ thế nhưng cậu có một điểm yếu chết người đó là không thể sử dụng ma pháp. Nhận lại những cái nhìn lạnh lùng của các giáo viên và những bạn bè trong trường nhưng Will không bỏ cuộc mà vẫn hướng về phía trước. Ngay cả khi không thể sử dụng trượng, cậu vẫn cầm thanh kiếm trên tay chiến đấu theo cách riêng của mình trong một thế giới nơi ma pháp là tối cao. Tin vào sức mạnh của bản thân và để giữ lời hứa với người mình yêu quý."
toi-nop-tan-the-cho-quoc-gia,Tôi Nộp Tận Thế Cho Quốc Gia,"Câu chuyện về những cuộc chiến với xác sống không còn mới mẻ nữa, nhưng Tôi Nộp Tận Thế Cho Quốc Gia thì lại hoàn toàn khác, xác sống ở đây không hiện hữu trong thế giới hiện đại của con người, mà ở một thế giới hoàn toàn khác, có lẽ thế giới ấy đã bị ăn mòn tới cùng cực, giống như là đã và đang ở giai đoạn tận thế ấy. Và thế giới tận thế ấy được phát hiện bởi anh thanh niên Trần Phong bằng thứ năng lực xuyên không kỳ lạ của mình, anh dễ dàng đi lại giữa hai thế giới mà chẳng vướng chút khó khăn nào. Trần Phong rất thật thà nên đã báo cáo ngay sự việc hệ trọng ấy tới quốc gia và rất nhanh chóng, quốc gia đã thành lập những đội quân hùng mạnh và được vũ trang bằng những vũ khí hiện đại nhất để đến và chinh phục thế giới xác sống tận thế ấy. Không nằm ngoài dự liệu, quân đội của quốc gia đã chiến được thế áp đảo hoàn toàn trước thế giới xác sống và các tên trùm sỏ nơi đây. Ngoài việc kiếm được những lợi ích từ công nghệ và khoa học nơi đây, thì quốc gia của Trần Phong cũng phải đứng trước sự ganh tị và dòm ngó từ những quốc gia xung quanh, sẵn sàng đưa mọi thứ trở nên căng thẳng, thậm chí là những cuộc giao tranh có thể nổ ra."
phi-thang-giua-ban-ngay,Phi Thăng Giữa Ban Ngày,"Tiên Vương Tô Vô Bệnh và Thượng tiên Lâm Ninh Tuyết bị Thiên đạo giáng họa cản trở trong ngày đại hôn. Ninh Tuyết vì bảo vệ Tô Vô Bệnh mà hồn tiêu phách tán, cả hai cùng rơi vào luân hồi."
nghich-thien-chi-ton,Nghịch Thiên Chí Tôn,"Vũ trụ chia thành vực nội và vực ngoại, là kẻ thù của nhau. Vực ngoại do Thiên Ma thống trị, vực nội bao gồm phàm giới, tiên giới và thần giới. Các phàm giới như đại lục Thiên Phạt rất nhiều, gọi chung là tinh vực Cửu Thiên, do chín đại Tiên Đế lãnh đạo. Trên Cửu Thiên là thần vực Luyện Tiên, nơi tiên nhân cần đi qua để thành thần. Trong quá khứ, vạn tộc do ba chí tôn Thủy Nguyên, Hỗn Độn và Hồng Mông thống trị. Hồng Mông Chí Tôn là mạnh nhất, nhân hậu và bình đẳng với mọi sinh linh. Khi vũ trụ vực ngoại xâm lấn, ngài bị hai chí tôn kia cấu kết giết hại và nguyền rủa luân hồi. Người thân, thuộc hạ, quê hương không còn, đồ đệ Linh Hà thiên tôn phản bội, ngài trải qua nhiều kiếp bị diệt môn, cuối cùng chuyển kiếp thành Đàm Vân, thiếu gia 16 tuổi của một gia tộc chớm nổi trong trấn Vọng Nguyệt. Khi chưa thức tỉnh, hắn bị ức hiếp vì là kẻ vô dụng. Trong hôn lễ, hắn bị đánh vì phát hiện vị hôn thê gian díu với Tư Đồ công tử. Lúc sắp chết, ký ức của Hồng Mông Chí Tôn mới được thức tỉnh, thay đổi số phận, sở hữu thiên phú cấp thần, tu luyện công pháp kiếp trước và nhanh chóng tăng tu vi. Sau khi báo thù nhà, hắn vào Hoàng Phổ Thánh Tông, dùng trí tuệ và thuật pháp của Hồng Mông Chí Tôn, trở thành tông chủ, thống trị cả đại lục. Hắn còn gặp lại thuộc hạ và thê tử chuyển kiếp, tìm lại thần khí, hiểu rõ mọi chuyện quá khứ, gặp thêm rất nhiều giai lệ."
thien-than-internet,Thiên Thần Internet,"Trong một thế giới nơi lượt &quot;thích&quot; là tiền tệ và mỗi người xem đều là một thẩm phán, OMGkawaiiAngel — hay còn được biết đến với cái tên KAngel — hạ quyết tâm trở thành &quot;Thiên sứ Internet&quot; tối thượng. Tuy nhiên, ẩn sau nụ cười màu pastel kẹo ngọt và những buổi phát trực tiếp đầy năng lượng, mọi chuyện không hề đơn giản như những gì người ta nhìn thấy. Để duy trì ánh hào quang ảo, cô phải đối mặt với áp lực tâm lý nặng nề, sự mong manh của danh vọng và những góc khuất đầy bất ổn trong cuộc sống thực tại."
lai-bi-giet-nua-a-thua-tham-tu-mata-korosarete-shimatta-no-desu-ne-tanteisama,"Lại Bị Giết Nữa À, Thưa Thám Tử? (Mata Korosarete Shimatta no desu ne, Tantei-sama)","Sakuya Otsuki là con trai của một thám tử lừng danh, người đang tiếp bước cha mình cùng với cô trợ lý Lilithea. Tuy nhiên, chàng thám tử trung học này lại có một điểm &quot;khác biệt&quot; đến quái đản: Bất cứ nơi nào cậu đặt chân đến, cậu đều vướng vào các vụ án — nhưng không phải với tư cách thám tử, mà là nạn nhân bị sát hại.&nbsp; Khi Sakuya nhận nhiệm vụ thâm nhập vào một con tàu du lịch sang trọng, cậu lại một lần nữa bị giết. Thế nhưng, mỗi khi mở mắt ra, Lilithea đã luôn ở bên cạnh, sẵn sàng giúp cậu sống lại để truy tìm sự thật đến cùng..."
mao,MAO,"Tám năm trước, Nanoka Kiba là người duy nhất sống sót thần kỳ sau một tai nạn thảm khốc tại trung tâm thương mại thị trấn Gogyo. Ở hiện tại, trên đường đi học về, cô bị thu hút bởi một lối đi bỏ hoang và bất ngờ bị dịch chuyển về thời đại Taisho của Nhật Bản. Tại đây, cô gặp gỡ Mao – một chàng trai bí ẩn cũng vừa đặt chân đến ngôi làng đầy ma quỷ cùng lúc với cô. Cùng nhau, họ bắt đầu điều tra những sự kiện kỳ quái xảy ra xung quanh. Nanoka dần chắp vá lại những ký ức vụn vỡ về vụ tai nạn năm xưa và nhận ra rằng, cô và Mao có thể đang cùng mang trong mình một vận mệnh chung đầy đen tối."
ichijouma-mankitsugurashi,Ichijouma Mankitsugurashi,"Meiko, một cô gái đến từ vùng nông thôn, được nhận vào học tại một ngôi trường nữ sinh danh giá với điều kiện cô phải tham gia vào chương trình tình nguyện của trường. Thế nhưng, thay vì làm các dịch vụ học đường thông thường, cô lại thấy mình đang sống và làm việc tại một tiệm cà phê truyện tranh (manga cafe)! Thật bất ngờ, cuộc sống trong một gian hàng nhỏ hẹp không hề tệ như cô tưởng — và với dàn nhân viên toàn là những nữ sinh trung học dễ thương, công việc này thậm chí còn trở nên vô cùng thú vị. Hãy cùng tận hưởng sức hút của một tiệm cà phê truyện tranh ngập tràn sắc màu nữ sinh!"
